,DATE,EVAPO_TRANSP_MM,SOIL_MOIST_PERCENT
163,2018-11-11,0.7270119912999999,21.43475506228704
164,2018-11-12,1.6245256594,20.69779885392927
165,2018-11-13,1.8454528743,19.822661846859578
166,2018-11-14,0.6769334562,19.468139535392677
167,2018-11-15,1.8816989780000002,18.6270202566563
168,2018-11-16,0.6910505165999999,19.614126913703576
169,2018-11-17,1.4213476431999998,19.027162891651756
170,2018-11-18,1.3935151796,18.375345024287537
171,2018-11-19,1.1652934974,18.41845426584322
172,2018-11-20,1.2534116244,17.842316227174717
173,2018-11-21,1.4558551759,17.214943996531733
174,2018-11-22,0.8323650637000001,19.24559149837589
175,2018-11-23,1.3521026761000001,23.56437152249845
176,2018-11-24,0.8024320842,30.824309204734487
177,2018-11-25,0.840129586,29.507336253666164
178,2018-11-26,2.0942712544,28.11730381379405
179,2018-11-27,2.0406687064,26.891216487152015
180,2018-11-28,2.0415031048,25.730523574212988
181,2018-11-29,1.5725047168000001,28.084117356438576
182,2018-11-30,0.9106853334,28.466768384368287
183,2018-12-01,2.0103117882,27.215431613631225
184,2018-12-02,2.0104809588999997,26.034932020514432
185,2018-12-03,2.0400885869,24.9049116652353
186,2018-12-04,0.7341057467000001,24.676513781867552
187,2018-12-05,1.5869235933,25.25440702484228
188,2018-12-06,1.6561597928,24.363455301397313
189,2018-12-07,1.4792091725,23.886704784625405
190,2018-12-08,1.9242546575,22.89912237112599
191,2018-12-09,1.8028317756,21.971764587947412
192,2018-12-10,1.8664763589,21.05211099707684
193,2018-12-11,1.6963664818000002,20.215237640198733
194,2018-12-12,1.6683074377,19.42703129313401
195,2018-12-13,1.7052167228,18.668856012801974
196,2018-12-14,1.527590464,17.98833978675511
197,2018-12-15,1.36555385,17.403240487825528
198,2018-12-16,1.326664022,16.841416172612195
199,2018-12-17,1.3072806134000001,16.409493901623964
200,2018-12-18,1.426010191,15.834843608341393
201,2018-12-19,1.2617185236,15.32937008491889
202,2018-12-20,1.2545599275,14.84325324141827
203,2018-12-21,1.2661580984,14.357078532429185
204,2018-12-22,1.0958323456999999,13.942011747997913
205,2018-12-23,0.8523682017,14.927331773957286
206,2018-12-24,0.9332911898999999,14.523628146590555
207,2018-12-25,1.0842301063,14.074139337862803
208,2018-12-26,0.4931693193,14.261439731292805
209,2018-12-27,0.495899629,19.5164361126658
210,2018-12-28,1.0076998063,21.955845673761925
211,2018-12-29,0.7528097901999999,25.63566257405517
212,2018-12-30,0.8221403306999999,25.11497626480781
213,2018-12-31,0.5269896263,24.56660986965771
214,2019-01-01,2.0282748003,24.040518752287536
215,2019-01-02,2.0828802921,23.549260742133928
216,2019-01-03,2.1197924524,23.099812432009877
217,2019-01-04,2.1159864307,22.70667439128777
218,2019-01-05,2.1061589139,22.349867345174612
219,2019-01-06,2.1896398863999997,22.018328621274033
220,2019-01-07,2.1920470175,21.729657513753363
221,2019-01-08,0.4553470599,21.654071983504547
222,2019-01-09,2.2058497429,21.396371523008046
223,2019-01-10,2.2506729108,21.155573478614272
224,2019-01-11,2.2925410845,20.929506813152358
225,2019-01-12,2.3159346287,20.71142821742274
226,2019-01-13,2.2863790827,20.50759325675513
227,2019-01-14,2.3122562627,20.32105906896364
228,2019-01-15,2.3045997332,20.148286855155614
229,2019-01-16,2.2833068928999998,19.99604384134845
230,2019-01-17,2.3007899736,19.85602898327245
231,2019-01-18,2.323677215,19.72266676164132
232,2019-01-19,2.3325518396000002,19.59038919882905
233,2019-01-20,2.2371726778,19.47495875115265
234,2019-01-21,2.2282365043,19.36261309853834
235,2019-01-22,2.2061926777000003,19.24918743142536
236,2019-01-23,2.2292640083,19.144151149895734
237,2019-01-24,2.1803197913,19.042703214765808
238,2019-01-25,1.8787145996,18.95169186847904
239,2019-01-26,1.9336084754,18.866052698261317
240,2019-01-27,1.8646877187,18.78003112492279
241,2019-01-28,1.8928153977000002,18.696053752240672
242,2019-01-29,1.7199207037,18.616804155518373
243,2019-01-30,1.5860705708,18.55271411483092
244,2019-01-31,1.7466546141,18.47673834811241
245,2019-02-01,2.2852264438,18.405429170618163
246,2019-02-02,2.4596792741,18.325668536865656
247,2019-02-03,2.533453204,18.24478298124652
248,2019-02-04,2.4487311743999998,18.164086176802865
249,2019-02-05,2.0945084785,18.09819185498104
250,2019-02-06,1.9945079058000001,18.119509020687897
251,2019-02-07,2.0507312688,18.122551827460338
252,2019-02-08,2.1485349312,18.043895137006512
253,2019-02-09,1.6030218467,22.439057838306628
254,2019-02-10,2.2071131822,22.26740313485493
255,2019-02-11,2.3467892575,21.89315334118081
256,2019-02-12,2.3123022098,21.60848719916369
257,2019-02-13,2.3491008221,21.373245335851536
258,2019-02-14,2.2222064994,21.181814229557084
259,2019-02-15,2.0736729513,21.032322147700494
260,2019-02-16,2.1084316609,20.89923080459379
261,2019-02-17,2.0160321299,20.783729199117005
262,2019-02-18,2.0905186992,20.6812594770855
263,2019-02-19,1.8741260222,20.60516289310968
264,2019-02-20,1.8696367166999999,20.53835448168236
265,2019-02-21,1.87473831,20.4751344966268
266,2019-02-22,0.9785709517,20.448181900421872
267,2019-02-23,0.8832226292,20.41859771048029
268,2019-02-24,1.9043048268,20.36501190628334
269,2019-02-25,1.8798600868000002,20.314302424293167
270,2019-02-26,1.7590497683000001,20.279520897475667
271,2019-02-27,1.6515009193,20.24208386244502
272,2019-02-28,1.6492454759000001,20.21145219410163
273,2019-03-01,0.9523340568,20.2235653344247
274,2019-03-02,1.016062826,20.549819876837308
275,2019-03-03,1.0626951361,20.44114587609555
276,2019-03-04,1.6748467335,20.618029460035146
277,2019-03-05,0.9316290364,20.583403879902747
278,2019-03-06,1.8498338043,20.413391900426095
279,2019-03-07,1.5879254949000001,20.34260094232176
280,2019-03-08,1.3939502671000001,20.29394676122785
281,2019-03-09,1.1711832737999999,20.276486098306673
282,2019-03-10,1.1189305998,20.278951192714395
283,2019-03-11,1.0492581111,20.24994046374613
284,2019-03-12,0.9682416256999999,20.233783606725726
285,2019-03-13,0.9056100435,20.21785125381396
286,2019-03-14,0.8402742499,20.200821264657517
287,2019-03-15,0.4170723421,20.1908225895896
288,2019-03-16,0.3798372565,20.183182777141475
289,2019-03-17,0.7718672667,20.16950579178966
290,2019-03-18,0.7301510554,20.159062080164283
291,2019-03-19,0.6746513984,20.159062080164283
292,2019-03-20,0.545662674,22.88074023899535
293,2019-03-21,0.9484797947,22.62735640963771
294,2019-03-22,1.6853038188,21.908818567243177
295,2019-03-23,1.2781362653,21.421318666640552
296,2019-03-24,0.7997740413,21.262275983414817
297,2019-03-25,0.8341928863,21.117947401822267
298,2019-03-26,0.7019954556,21.00902911963229
299,2019-03-27,0.1756362867,4.855847411048353
300,2019-03-28,0.1721988217,4.832937027451188
301,2019-03-29,0.1557502031,4.8115536200584685
302,2019-03-30,0.1432391276,4.849924133650144
303,2019-03-31,0.1999456099,4.812752929470415
304,2019-04-01,0.1704011775,4.796961993026539
305,2019-04-02,0.0829868813,4.954317507629758
306,2019-04-03,0.4272554846,5.217160828110045
307,2019-04-04,0.2344701252,5.157167638150361
308,2019-04-05,0.1911328929,5.140216012354678
309,2019-04-06,0.19930128530000002,5.084513426678456
310,2019-04-07,0.0956403323,5.229597913389446
311,2019-04-08,0.21971393190000002,7.130215896716633
312,2019-04-09,0.8336689036,9.027479266826113
313,2019-04-10,0.7295798487,9.87839154188918
314,2019-04-11,1.3971919511000002,14.930947748025405
315,2019-04-12,1.5470275656999999,13.926769167184592
316,2019-04-13,1.4282193327000001,13.022022893227337
317,2019-04-14,1.2938230864,12.21640268309277
318,2019-04-15,1.1331694413,11.520989212840808
319,2019-04-16,1.0619514574,10.875513561555412
320,2019-04-17,0.7258278431999999,23.93463966964581
321,2019-04-18,3.5423272601,35.99078746815595
322,2019-04-19,4.3308776957,35.169415445226214
323,2019-04-20,3.2393377099,34.19697711146371
