Rainfall - (MM), Year, Statistics, Longitude, Latitude
156.80000305176, 1999, May Average, 76.0218, 12.8138
154.90000915527, 1999, Jun Average, 76.0218, 12.8138
292.39999389648, 1999, Jul Average, 76.0218, 12.8138
130.19999694824, 1999, Aug Average, 76.0218, 12.8138
81.400001525879, 1999, Sep Average, 76.0218, 12.8138
230.30000305176, 1999, Oct Average, 76.0218, 12.8138
41.299999237061, 1999, Nov Average, 76.0218, 12.8138
5.0999999046326, 1999, Dec Average, 76.0218, 12.8138
0, 2000, Jan Average, 76.0218, 12.8138
2, 2000, Feb Average, 76.0218, 12.8138
0.10000000149012, 2000, Mar Average, 76.0218, 12.8138
76.200004577637, 2000, Apr Average, 76.0218, 12.8138
82.099998474121, 2000, May Average, 76.0218, 12.8138
149.30000305176, 2000, Jun Average, 76.0218, 12.8138
263.60000610352, 2000, Jul Average, 76.0218, 12.8138
330.30001831055, 2000, Aug Average, 76.0218, 12.8138
150.5, 2000, Sep Average, 76.0218, 12.8138
199.60000610352, 2000, Oct Average, 76.0218, 12.8138
39.400001525879, 2000, Nov Average, 76.0218, 12.8138
17.800001144409, 2000, Dec Average, 76.0218, 12.8138
0, 2001, Jan Average, 76.0218, 12.8138
1.3999999761581, 2001, Feb Average, 76.0218, 12.8138
1.1000000238419, 2001, Mar Average, 76.0218, 12.8138
138.90000915527, 2001, Apr Average, 76.0218, 12.8138
49.200000762939, 2001, May Average, 76.0218, 12.8138
74.900001525879, 2001, Jun Average, 76.0218, 12.8138
299.60000610352, 2001, Jul Average, 76.0218, 12.8138
152.69999694824, 2001, Aug Average, 76.0218, 12.8138
128.60000610352, 2001, Sep Average, 76.0218, 12.8138
159.80000305176, 2001, Oct Average, 76.0218, 12.8138
32.900001525879, 2001, Nov Average, 76.0218, 12.8138
3.5, 2001, Dec Average, 76.0218, 12.8138
0, 2002, Jan Average, 76.0218, 12.8138
0.10000000149012, 2002, Feb Average, 76.0218, 12.8138
1.7000000476837, 2002, Mar Average, 76.0218, 12.8138
14.900000572205, 2002, Apr Average, 76.0218, 12.8138
164.30000305176, 2002, May Average, 76.0218, 12.8138
249.10000610352, 2002, Jun Average, 76.0218, 12.8138
136.69999694824, 2002, Jul Average, 76.0218, 12.8138
139.5, 2002, Aug Average, 76.0218, 12.8138
68.400001525879, 2002, Sep Average, 76.0218, 12.8138
247.19999694824, 2002, Oct Average, 76.0218, 12.8138
42.900001525879, 2002, Nov Average, 76.0218, 12.8138
1.3000000715256, 2002, Dec Average, 76.0218, 12.8138
0, 2003, Jan Average, 76.0218, 12.8138
0.60000002384186, 2003, Feb Average, 76.0218, 12.8138
4.5999999046326, 2003, Mar Average, 76.0218, 12.8138
113.40000152588, 2003, Apr Average, 76.0218, 12.8138
7.7000002861023, 2003, May Average, 76.0218, 12.8138
190.90000915527, 2003, Jun Average, 76.0218, 12.8138
271.20001220703, 2003, Jul Average, 76.0218, 12.8138
169.69999694824, 2003, Aug Average, 76.0218, 12.8138
74.099998474121, 2003, Sep Average, 76.0218, 12.8138
174.40000915527, 2003, Oct Average, 76.0218, 12.8138
31.10000038147, 2003, Nov Average, 76.0218, 12.8138
0.80000001192093, 2003, Dec Average, 76.0218, 12.8138
0, 2004, Jan Average, 76.0218, 12.8138
0.30000001192093, 2004, Feb Average, 76.0218, 12.8138
1.8000000715256, 2004, Mar Average, 76.0218, 12.8138
64.599998474121, 2004, Apr Average, 76.0218, 12.8138
162.19999694824, 2004, May Average, 76.0218, 12.8138
143.60000610352, 2004, Jun Average, 76.0218, 12.8138
477.70001220703, 2004, Jul Average, 76.0218, 12.8138
160.30000305176, 2004, Aug Average, 76.0218, 12.8138
140.40000915527, 2004, Sep Average, 76.0218, 12.8138
162.30000305176, 2004, Oct Average, 76.0218, 12.8138
39.5, 2004, Nov Average, 76.0218, 12.8138
0, 2004, Dec Average, 76.0218, 12.8138
0, 2005, Jan Average, 76.0218, 12.8138
1.3999999761581, 2005, Feb Average, 76.0218, 12.8138
6.0999999046326, 2005, Mar Average, 76.0218, 12.8138
81.099998474121, 2005, Apr Average, 76.0218, 12.8138
89.900001525879, 2005, May Average, 76.0218, 12.8138
214, 2005, Jun Average, 76.0218, 12.8138
374.89999389648, 2005, Jul Average, 76.0218, 12.8138
244.60000610352, 2005, Aug Average, 76.0218, 12.8138
180.5, 2005, Sep Average, 76.0218, 12.8138
151.40000915527, 2005, Oct Average, 76.0218, 12.8138
58.600002288818, 2005, Nov Average, 76.0218, 12.8138
6.4000000953674, 2005, Dec Average, 76.0218, 12.8138
0, 2006, Jan Average, 76.0218, 12.8138
0, 2006, Feb Average, 76.0218, 12.8138
64.800003051758, 2006, Mar Average, 76.0218, 12.8138
32.600002288818, 2006, Apr Average, 76.0218, 12.8138
129.5, 2006, May Average, 76.0218, 12.8138
250.80000305176, 2006, Jun Average, 76.0218, 12.8138
222, 2006, Jul Average, 76.0218, 12.8138
166, 2006, Aug Average, 76.0218, 12.8138
207.60000610352, 2006, Sep Average, 76.0218, 12.8138
143.80000305176, 2006, Oct Average, 76.0218, 12.8138
40.400001525879, 2006, Nov Average, 76.0218, 12.8138
0, 2006, Dec Average, 76.0218, 12.8138
0, 2007, Jan Average, 76.0218, 12.8138
0.30000001192093, 2007, Feb Average, 76.0218, 12.8138
3.4000000953674, 2007, Mar Average, 76.0218, 12.8138
117.70000457764, 2007, Apr Average, 76.0218, 12.8138
204.10000610352, 2007, May Average, 76.0218, 12.8138
108, 2007, Jun Average, 76.0218, 12.8138
345.5, 2007, Jul Average, 76.0218, 12.8138
324, 2007, Aug Average, 76.0218, 12.8138
283.89999389648, 2007, Sep Average, 76.0218, 12.8138
170.80000305176, 2007, Oct Average, 76.0218, 12.8138
52, 2007, Nov Average, 76.0218, 12.8138
11, 2007, Dec Average, 76.0218, 12.8138
0, 2008, Jan Average, 76.0218, 12.8138
6.5999999046326, 2008, Feb Average, 76.0218, 12.8138
69.300003051758, 2008, Mar Average, 76.0218, 12.8138
73.5, 2008, Apr Average, 76.0218, 12.8138
51.799999237061, 2008, May Average, 76.0218, 12.8138
183.80000305176, 2008, Jun Average, 76.0218, 12.8138
501.5, 2008, Jul Average, 76.0218, 12.8138
327.70001220703, 2008, Aug Average, 76.0218, 12.8138
171.19999694824, 2008, Sep Average, 76.0218, 12.8138
256.70001220703, 2008, Oct Average, 76.0218, 12.8138
35.5, 2008, Nov Average, 76.0218, 12.8138
2.9000000953674, 2008, Dec Average, 76.0218, 12.8138
0, 2009, Jan Average, 76.0218, 12.8138
0, 2009, Feb Average, 76.0218, 12.8138
20.5, 2009, Mar Average, 76.0218, 12.8138
39.5, 2009, Apr Average, 76.0218, 12.8138
99.300003051758, 2009, May Average, 76.0218, 12.8138
504.70001220703, 2009, Jun Average, 76.0218, 12.8138
155.69999694824, 2009, Jul Average, 76.0218, 12.8138
180.10000610352, 2009, Aug Average, 76.0218, 12.8138
231.5, 2009, Sep Average, 76.0218, 12.8138
95.300003051758, 2009, Oct Average, 76.0218, 12.8138
109.59999847412, 2009, Nov Average, 76.0218, 12.8138
15.800000190735, 2009, Dec Average, 76.0218, 12.8138
0, 2010, Jan Average, 76.0218, 12.8138
0.5, 2010, Feb Average, 76.0218, 12.8138
3.2999999523163, 2010, Mar Average, 76.0218, 12.8138
116.5, 2010, Apr Average, 76.0218, 12.8138
130.5, 2010, May Average, 76.0218, 12.8138
182.60000610352, 2010, Jun Average, 76.0218, 12.8138
322.89999389648, 2010, Jul Average, 76.0218, 12.8138
187.19999694824, 2010, Aug Average, 76.0218, 12.8138
161.90000915527, 2010, Sep Average, 76.0218, 12.8138
205.90000915527, 2010, Oct Average, 76.0218, 12.8138
124.30000305176, 2010, Nov Average, 76.0218, 12.8138
4.7000002861023, 2010, Dec Average, 76.0218, 12.8138
0, 2011, Jan Average, 76.0218, 12.8138
7.5, 2011, Feb Average, 76.0218, 12.8138
0.90000003576279, 2011, Mar Average, 76.0218, 12.8138
85.300003051758, 2011, Apr Average, 76.0218, 12.8138
93.700004577637, 2011, May Average, 76.0218, 12.8138
132.19999694824, 2011, Jun Average, 76.0218, 12.8138
319.60000610352, 2011, Jul Average, 76.0218, 12.8138
350.10000610352, 2011, Aug Average, 76.0218, 12.8138
189.10000610352, 2011, Sep Average, 76.0218, 12.8138
157.80000305176, 2011, Oct Average, 76.0218, 12.8138
45, 2011, Nov Average, 76.0218, 12.8138
2.2000000476837, 2011, Dec Average, 76.0218, 12.8138
0, 2012, Jan Average, 76.0218, 12.8138
1.8999999761581, 2012, Feb Average, 76.0218, 12.8138
0.60000002384186, 2012, Mar Average, 76.0218, 12.8138
48.100002288818, 2012, Apr Average, 76.0218, 12.8138
82.5, 2012, May Average, 76.0218, 12.8138
54.100002288818, 2012, Jun Average, 76.0218, 12.8138
196.90000915527, 2012, Jul Average, 76.0218, 12.8138
256.5, 2012, Aug Average, 76.0218, 12.8138
94, 2012, Sep Average, 76.0218, 12.8138
88.200004577637, 2012, Oct Average, 76.0218, 12.8138
81.900001525879, 2012, Nov Average, 76.0218, 12.8138
7.2000002861023, 2012, Dec Average, 76.0218, 12.8138
0, 2013, Jan Average, 76.0218, 12.8138
1.7000000476837, 2013, Feb Average, 76.0218, 12.8138
10, 2013, Mar Average, 76.0218, 12.8138
18.300001144409, 2013, Apr Average, 76.0218, 12.8138
138.80000305176, 2013, May Average, 76.0218, 12.8138
256.70001220703, 2013, Jun Average, 76.0218, 12.8138
412, 2013, Jul Average, 76.0218, 12.8138
148.19999694824, 2013, Aug Average, 76.0218, 12.8138
183.30000305176, 2013, Sep Average, 76.0218, 12.8138
104, 2013, Oct Average, 76.0218, 12.8138
86.400001525879, 2013, Nov Average, 76.0218, 12.8138
1.7000000476837, 2013, Dec Average, 76.0218, 12.8138
0, 2014, Jan Average, 76.0218, 12.8138
0.10000000149012, 2014, Feb Average, 76.0218, 12.8138
4.5999999046326, 2014, Mar Average, 76.0218, 12.8138
38.299999237061, 2014, Apr Average, 76.0218, 12.8138
64.400001525879, 2014, May Average, 76.0218, 12.8138
244.5, 2014, Jun Average, 76.0218, 12.8138
380.60000610352, 2014, Jul Average, 76.0218, 12.8138
255.10000610352, 2014, Aug Average, 76.0218, 12.8138
290.80001831055, 2014, Sep Average, 76.0218, 12.8138
294.5, 2014, Oct Average, 76.0218, 12.8138
37.100002288818, 2014, Nov Average, 76.0218, 12.8138
3, 2014, Dec Average, 76.0218, 12.8138
0, 2015, Jan Average, 76.0218, 12.8138
0, 2015, Feb Average, 76.0218, 12.8138
40, 2015, Mar Average, 76.0218, 12.8138
83.800003051758, 2015, Apr Average, 76.0218, 12.8138
172.80000305176, 2015, May Average, 76.0218, 12.8138
138.40000915527, 2015, Jun Average, 76.0218, 12.8138
280.80001831055, 2015, Jul Average, 76.0218, 12.8138
164.40000915527, 2015, Aug Average, 76.0218, 12.8138
126.80000305176, 2015, Sep Average, 76.0218, 12.8138
121.5, 2015, Oct Average, 76.0218, 12.8138
163.90000915527, 2015, Nov Average, 76.0218, 12.8138
2.7000000476837, 2015, Dec Average, 76.0218, 12.8138
0, 2016, Jan Average, 76.0218, 12.8138
0, 2016, Feb Average, 76.0218, 12.8138
20.800001144409, 2016, Mar Average, 76.0218, 12.8138
23.200000762939, 2016, Apr Average, 76.0218, 12.8138
92.300003051758, 2016, May Average, 76.0218, 12.8138
271.70001220703, 2016, Jun Average, 76.0218, 12.8138
441.30001831055, 2016, Jul Average, 76.0218, 12.8138
127, 2016, Aug Average, 76.0218, 12.8138
42.400001525879, 2016, Sep Average, 76.0218, 12.8138
24.700000762939, 2016, Oct Average, 76.0218, 12.8138
3.5, 2016, Nov Average, 76.0218, 12.8138
25.60000038147, 2016, Dec Average, 76.0218, 12.8138
0, 2017, Jan Average, 76.0218, 12.8138
0, 2018, Jan Average, 76.0218, 12.8138
0, 2019, Jan Average, 76.0218, 12.8138
0, 2020, Jan Average, 76.0218, 12.8138
